retiredcup394@yahoo.com,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,0,2,1,1,1,2,1,2,2
freshysnake925@yahoo.com,2,1,1,1,2,1,2,1,1,1,2,1,1,2,0,1,1,2,2,2,2,2,1,2,2,2
freshycup580@outlook.com,1,2,2,2,2,1,1,0,1,2,1,1,1,1,0,2,0,2,2,2,2,2,1,1,2,2
slimyspice620@yahoo.com,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,0,1,1,1,2,2,2,2,1,1
extrablanket53@outlook.com,1,2,1,2,1,1,2,0,1,0,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1
fishywindow610@gmail.com,2,2,1,1,1,2,1,2,1,2,1,2,2,0,1,1,2,1,2,2,1,1,1,2,2,2
oldsub460@163.com,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1
deepshirt298@qq.com,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1
newtire529@outlook.com,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2
slimysub66@outlook.com,2,2,1,1,0,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2
buriedbike549@gmail.com,2,1,2,0,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1
newtide96@gmail.com,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2
freshychrysler311@gmail.com,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2
usedshack190@outlook.com,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2
mostlybread375@163.com,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2
extrabeans673@outlook.com,2,2,2,0,1,1,2,2,1,2,1,1,1,1,0,2,0,1,2,2,2,1,2,2,2,1
soiledspice317@outlook.com,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1
fishyskates601@qq.com,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,0,1,1,2,2,2,1,2,1,1,2
moistbread106@outlook.com,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1
soiledspice327@qq.com,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2
freshysub452@gmail.com,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,0,1,1,1,1,2,2,2
mostlyblanket634@qq.com,2,2,1,1,1,0,2,2,1,2,2,1,2,2,1,0,1,1,1,1,2,2,2,2,1,2
milkybread793@yahoo.com,1,1,1,1,1,1,0,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2
replacementblanket619@outlook.com,1,2,0,1,2,2,2,2,1,0,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1
soiledchrysler812@163.com,2,1,0,0,2,1,2,1,1,0,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1
clamybread60@qq.com,1,2,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2
usedskates247@qq.com,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1
soiledblanket851@outlook.com,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,0,1,1,2,1,1,1,2,1,2
newbeans488@qq.com,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1
retiredcola93@163.com,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,0,2,2,1,1,1,2,2,2,1
deepjug151@gmail.com,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2
mostlyhat73@gmail.com,2,2,2,1,0,2,2,2,1,2,1,2,1,0,0,2,0,2,2,1,2,1,1,1,2,1
slightlycup854@163.com,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1
dailyblanket101@outlook.com,2,2,1,0,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2
oldshoes850@outlook.com,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1
foundtire583@yahoo.com,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1
olddrum883@163.com,2,1,2,2,2,0,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2
freshyskates510@gmail.com,2,2,0,1,2,2,2,1,1,1,2,2,2,2,0,0,2,0,1,2,1,2,1,2,1,1
replacementsnake869@gmail.com,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2
tiredtide19@163.com,2,2,1,0,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2
drytire862@yahoo.com,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,0,2,2,2,2,2,2,2,2
extrarug259@163.com,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2
slimyshirt440@yahoo.com,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,0,1,2,2,2,2,2,1,2,2
freshyshirt15@qq.com,1,1,0,1,0,2,1,2,2,2,2,2,1,0,2,0,2,2,0,2,1,2,1,1,2,2
newtide74@yahoo.com,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2
milkyhat762@gmail.com,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1
newcup28@163.com,2,1,2,2,2,0,1,1,2,1,2,1,2,1,1,2,2,0,2,1,2,1,1,1,2,2
oldcup159@163.com,2,2,1,1,0,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2
replacementshack259@163.com,2,2,1,1,1,1,1,1,1,0,2,2,2,0,2,2,2,2,2,1,2,2,1,1,1,2
soiledhat769@yahoo.com,0,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,0,1,1,1,1,1,2,2,2
slimytire44@163.com,2,1,2,1,1,2,0,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2
usedwindow611@qq.com,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2
slimyrug350@yahoo.com,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,0,2,2
lostshirt397@yahoo.com,1,2,2,2,1,0,1,2,1,1,1,2,2,1,2,2,2,2,1,2,0,2,1,1,1,2
lostsnake353@qq.com,2,2,0,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2
coldtire95@outlook.com,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1
hotrug57@outlook.com,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1
coldwindow340@qq.com,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,0,2,2,1,1,1,2,2,1,2,2
hottide242@outlook.com,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2
foldingcup217@outlook.com,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2
hotshoes45@yahoo.com,2,2,1,1,2,1,2,1,2,1,2,1,1,2,1,0,2,1,1,2,2,2,1,2,2,1
dirtyhat564@yahoo.com,1,1,1,0,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1
slightlyskates35@yahoo.com,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2
fishyshoes559@163.com,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2
foundbeans374@yahoo.com,2,2,0,1,1,1,2,2,2,2,2,1,2,1,0,1,2,1,2,2,1,1,2,1,1,2
slimyjug816@outlook.com,2,1,1,2,1,1,1,1,2,2,0,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2
dailydrum227@outlook.com,1,2,1,2,0,1,2,1,1,2,2,1,2,1,2,1,0,2,1,2,2,2,2,1,1,2
freshyrug19@yahoo.com,1,2,1,0,2,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2
slightlyhat896@163.com,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2
dailyskates844@gmail.com,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1
moistjug692@gmail.com,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1
clamycola39@outlook.com,1,1,2,2,2,1,0,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2
clamydrum576@gmail.com,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,0,2,1,1,2,1,1,2,1
tireddrum639@yahoo.com,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,0,2,1,1,1,2,2,1,1,1,2
dailywindow925@163.com,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1
mostlychrysler465@outlook.com,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2
moistbeans230@qq.com,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2
extrachrysler480@gmail.com,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,0,2,2,2,2,1,2,1,2,1
foundcola667@outlook.com,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,0,2,2,1,1,2,1,1,1,1,2
soiledspice507@gmail.com,2,2,2,0,1,2,2,1,1,0,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1
fishyblanket623@qq.com,1,1,2,2,1,1,2,1,2,2,1,1,1,0,2,2,2,1,2,2,2,2,1,2,1,1
retiredspice344@yahoo.com,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2
tiredwindow361@gmail.com,1,0,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1
replacementbread393@gmail.com,1,2,2,2,2,2,0,2,1,2,1,1,2,2,1,0,2,1,1,1,1,2,1,2,1,2
oldsub471@outlook.com,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2
oldtide243@gmail.com,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1
soileddrum807@163.com,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1
slightlyshoes902@outlook.com,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,1,2,0,1,2,2,1,1
mostlycola492@outlook.com,1,1,1,2,2,2,1,0,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2
oldsub132@yahoo.com,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,0,2,1
slightlybeans929@163.com,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2
slimyhat374@outlook.com,2,0,1,1,2,1,2,1,1,2,1,2,2,0,0,2,2,2,1,2,2,2,1,1,1,2
buriedwindow327@qq.com,2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,0,1,2,1,1,2,1,1,2,1,2
foldingskates297@outlook.com,1,1,2,2,2,1,1,2,1,0,2,1,1,2,2,1,0,1,2,1,2,1,2,2,2,2
lostshirt475@yahoo.com,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,0,2,1,2,2,1,2,1,1,2,1
acientbike122@outlook.com,2,1,2,0,1,2,1,0,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,0
oldwindow318@163.com,2,1,1,2,1,2,1,0,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1
moistbike402@gmail.com,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,2,1,1,2
freshysub439@yahoo.com,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2
deepsnake443@163.com,2,2,2,1,0,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,2
coldjeep238@gmail.com,2,1,2,2,1,2,2,0,2,0,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1
soiledhat889@163.com,2,2,2,0,1,1,1,1,1,2,2,2,1,2,1,2,2,0,2,2,1,2,1,1,1,2
lostbread557@gmail.com,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,0,2,2,2
hotbread750@outlook.com,1,2,2,1,1,0,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2
slimysnake940@gmail.com,1,0,2,1,2,1,2,2,1,2,2,2,1,1,2,0,1,2,1,2,1,1,2,2,2,1
usedsnake337@gmail.com,1,2,1,0,2,0,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1
acientshirt593@outlook.com,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2
retiredsnake140@qq.com,2,1,2,2,1,0,1,2,2,1,2,2,2,2,1,0,0,2,2,1,0,1,2,1,1,2
replacementshoes413@outlook.com,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2
dryjeep909@yahoo.com,2,1,0,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2
dirtybread226@163.com,2,1,2,1,2,0,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1
slightlytide169@qq.com,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,0,1,2,1,2,1
deepskates108@gmail.com,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1
extraspice790@163.com,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2
dirtyhat258@qq.com,2,0,2,2,2,2,2,1,2,0,2,2,1,0,0,1,1,2,1,1,2,2,1,1,1,2
oldshirt689@gmail.com,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,0,1,2,1,2,1,2,2,1,1,1
soiledcola668@outlook.com,0,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2
newtide488@qq.com,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2
freshyshoes563@gmail.com,2,1,2,2,1,1,2,1,2,0,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1
retiredblanket59@yahoo.com,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1
clamybread380@163.com,2,2,2,2,1,0,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1
newsnake492@qq.com,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2
soiledskates254@163.com,2,1,1,1,2,1,2,0,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2
extrabike745@yahoo.com,2,1,1,1,2,2,2,1,1,0,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1
deepspice521@163.com,2,2,1,0,1,0,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2
losttide598@qq.com,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1
fishywindow600@yahoo.com,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,0,0,1,2,1,1,1,1,2,2,2
soiledcola252@qq.com,2,1,1,1,2,1,2,1,1,1,2,1,1,1,0,2,2,2,2,2,2,2,1,1,2,2
lostcola143@gmail.com,1,2,0,2,2,2,2,1,1,0,2,2,1,2,0,1,2,1,2,1,1,2,1,2,1,2
drytire81@163.com,2,1,2,2,2,1,2,1,1,0,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2
tiredbike837@qq.com,2,1,0,2,2,2,2,2,2,0,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1
acientcola833@qq.com,2,1,1,1,2,2,1,0,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1
extrabeans598@qq.com,1,2,2,0,1,2,2,1,2,2,2,1,1,2,2,0,2,2,1,1,1,1,2,1,1,2
soiledchrysler841@qq.com,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2
fishytide523@163.com,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,0,1,1,2,2,1,1,2,2,1,2
deepbread387@yahoo.com,1,2,0,2,1,2,1,2,1,0,1,1,1,2,0,2,0,2,2,1,1,2,2,2,2,2
milkywindow955@163.com,2,2,1,1,1,1,2,1,1,2,1,2,1,1,0,2,2,1,2,2,1,2,1,2,2,2
drybike947@163.com,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1
milkyskates754@yahoo.com,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2
dirtyjug878@yahoo.com,2,0,1,2,1,2,1,2,1,2,1,1,2,1,2,2,0,2,1,2,0,1,2,2,2,1
lostshoes272@yahoo.com,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2
coldshirt386@outlook.com,2,2,2,2,2,1,2,2,1,1,2,1,2,0,1,2,1,1,1,2,1,2,1,2,1,1
oldbeans933@gmail.com,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1
acientcup779@163.com,0,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1
acientbread152@outlook.com,2,2,1,1,2,1,2,2,2,1,1,2,2,0,1,2,2,1,2,1,1,2,2,1,1,0
tiredjeep133@qq.com,2,1,2,0,1,0,1,2,1,0,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2
tiredcola340@qq.com,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1
usedcup757@yahoo.com,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1
oldsub578@outlook.com,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,0,2,1,1,1,1
hotshirt73@outlook.com,2,1,1,2,2,2,2,2,1,2,1,2,1,0,1,1,2,1,2,2,2,1,1,2,1,1
usedsnake147@yahoo.com,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,0,2,1,1,2,1,1,2,1,2,2
oldbeans20@163.com,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1
foldingsnake280@gmail.com,1,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1
buriedcola755@163.com,2,2,1,0,2,1,1,2,2,1,1,2,1,2,1,2,0,1,1,1,1,2,2,2,2,2
moistsnake81@qq.com,1,2,1,2,0,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2
tiredbeans183@gmail.com,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,2,0,1,1
usedshirt710@gmail.com,2,2,2,0,1,0,2,1,1,2,2,2,1,2,2,0,0,2,2,1,2,1,2,1,1,1
buriedcup578@gmail.com,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1
replacementshack683@qq.com,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1
foundtire213@163.com,1,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1
lostshack998@qq.com,1,1,2,2,2,2,2,0,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,2
slimyspice977@outlook.com,2,1,2,1,2,1,2,1,1,1,2,1,2,2,0,2,1,2,0,1,2,2,2,1,1,2
newrug801@163.com,2,2,1,1,2,2,2,2,1,2,2,1,2,2,0,2,2,1,1,1,1,1,1,1,1,2
freshywindow114@gmail.com,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2
replacementcup75@qq.com,1,2,1,0,1,2,2,2,2,0,1,2,1,2,2,2,0,2,2,1,1,1,1,1,2,2
deepshirt205@qq.com,2,1,1,1,1,2,2,1,1,2,2,1,2,1,0,2,2,1,1,1,2,2,2,1,2,2
retiredtire506@outlook.com,2,2,1,1,1,2,2,0,1,0,2,2,2,2,1,0,2,1,1,1,2,1,1,2,2,2
buriedchrysler423@gmail.com,1,2,1,1,2,2,1,0,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2
foundblanket776@qq.com,1,1,2,2,1,2,2,0,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2
mostlyshoes415@outlook.com,1,2,1,2,2,0,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2
freshyrug266@gmail.com,2,2,0,1,1,1,2,2,2,1,1,2,2,2,0,1,1,2,1,1,2,2,1,2,2,1
fishywindow924@outlook.com,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1
clamybread550@qq.com,2,2,0,2,2,1,2,2,2,2,2,1,0,1,2,1,1,1,1,2,2,1,2,1,1,1
deepdrum787@163.com,2,1,1,1,0,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2
hotbread728@yahoo.com,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1
soiledbike346@outlook.com,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,0,2,2,1,1,2,2,1,2,2
hotshack62@outlook.com,2,0,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,0,1,1,1,2,2,2,2
mostlyshack129@gmail.com,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,0,1,1,2,2,2,1,1,1,2,2
newrug187@qq.com,1,2,0,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,1
tireddrum864@yahoo.com,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2
extratide275@163.com,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,0,2,1,1,1,2,2,2,1,2,1
retiredblanket110@yahoo.com,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,1,1,2,2,1,2,1,1,2,2
slightlysnake98@gmail.com,0,2,2,2,1,1,0,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2
replacementskates473@outlook.com,2,2,2,2,0,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2
mostlyshirt649@163.com,2,2,1,1,1,1,1,2,2,0,2,2,2,1,2,0,2,1,2,1,1,1,2,2,1,2
lostshack859@yahoo.com,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,0,2,2,1,1,1,2,2,2,2
foldingspice847@outlook.com,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2
tiredchrysler162@outlook.com,2,2,2,2,2,2,1,1,1,0,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2
dirtydrum461@outlook.com,2,1,0,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,1
drysub201@yahoo.com,1,1,2,2,1,2,2,0,2,2,2,1,2,1,2,1,1,0,1,1,2,1,2,1,2,2
