dailytide876@outlook.com,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,1,1
moistjeep349@gmail.com,1,2,2,2,1,0,0,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,2
soiledchrysler352@outlook.com,2,1,1,1,2,1,0,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2
usedshoes813@qq.com,1,1,1,2,2,2,0,1,2,1,1,2,2,1,2,1,0,2,1,2,2,2,1,2
founddrum576@outlook.com,1,2,1,2,1,2,0,2,2,1,1,2,1,2,2,2,2,1,1,1,0,2,1,2
deepspice521@163.com,2,2,1,1,1,1,1,1,2,2,0,1,2,2,1,2,2,2,1,2,1,2,1,2
oldtide714@qq.com,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,0,1,1,2
dirtysnake943@gmail.com,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2
foldingblanket245@yahoo.com,2,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,0,1,2,1,0,2,2,1
deepsnake541@outlook.com,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2
dailyrug478@qq.com,1,2,1,2,1,1,1,0,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2
slightlycup344@yahoo.com,2,1,2,2,1,1,2,2,1,2,0,2,1,1,2,1,1,1,2,1,2,2,1,2
replacementshack259@163.com,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,0,2,2,1,1,2
soiledspice327@qq.com,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,0,2,1,2
fishyshirt557@yahoo.com,2,2,2,1,2,2,1,2,2,2,0,1,1,0,2,2,2,2,1,1,1,1,1,1
slightlycup854@163.com,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1
foundtire583@yahoo.com,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2,0,1,2,2,2,1,1,2
mostlyshoes245@163.com,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2
milkydrum168@qq.com,2,0,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,2
deepskates108@gmail.com,2,1,1,1,1,2,0,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1
milkydrum391@outlook.com,1,1,2,2,1,2,2,2,1,2,2,2,2,2,0,1,1,1,2,1,0,2,1,1
mostlycup117@outlook.com,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2
oldtire327@outlook.com,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1
lostsnake353@qq.com,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2
lostwindow761@yahoo.com,1,2,1,1,1,1,2,2,0,2,2,2,1,1,2,2,0,1,2,1,0,2,2,2
buriedsub652@gmail.com,2,2,2,2,2,1,2,2,0,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2
usedrug497@163.com,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1
retiredblanket110@yahoo.com,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2
fishybike909@yahoo.com,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,2
slimysub111@yahoo.com,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,0,1,2,1
coldwindow340@qq.com,2,2,1,1,2,2,2,2,0,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2
moistsub102@yahoo.com,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2
tiredtire394@yahoo.com,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2
extrajug610@qq.com,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2
lostshack472@outlook.com,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2
tiredtide19@163.com,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,0,2,2,2
buriedjug735@outlook.com,2,2,1,1,1,0,0,2,1,2,2,1,1,2,1,1,2,2,0,2,2,1,2,2
lostrug750@outlook.com,2,1,2,2,2,0,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2
slightlydrum728@gmail.com,2,1,1,2,1,2,1,2,0,2,2,2,1,2,2,2,1,1,1,2,2,0,1,1
extrashack152@yahoo.com,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,0,2,2,1,2,2,1,1
dirtyblanket30@163.com,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1
extracola380@gmail.com,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1
fishyspice286@yahoo.com,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1
tiredcola915@gmail.com,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,0,1,2
fishysnake645@outlook.com,1,1,0,2,2,1,0,2,1,2,1,1,2,0,2,2,1,2,2,2,2,2,1,1
oldsub460@163.com,1,2,2,1,2,2,0,1,2,1,1,2,1,1,0,2,1,2,2,2,2,1,2,1
drychrysler197@163.com,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,0,2,2
acientsub844@outlook.com,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,0,2,1,2,2,1,1,1
mostlyshack129@gmail.com,2,2,2,2,2,1,1,1,0,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2
freshycup580@outlook.com,1,2,2,2,1,1,1,1,0,2,1,1,1,0,1,2,2,2,2,2,2,1,2,2
dirtybike49@outlook.com,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2
hotbeans585@gmail.com,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2
hotshirt73@outlook.com,2,1,1,1,2,2,2,2,0,2,1,2,1,1,1,2,1,2,2,2,1,0,2,1
oldjeep409@gmail.com,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1
soiledrug216@yahoo.com,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2
deepshoes305@outlook.com,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2
buriedshoes976@163.com,2,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,0,1,2,1,2,2,2,1
coldchrysler84@163.com,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1
drybike107@outlook.com,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2
retiredbike272@163.com,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,0,2,1,1
losthat653@yahoo.com,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,2
dailybike358@outlook.com,2,2,2,1,2,2,1,1,0,2,1,2,1,2,2,1,1,1,0,1,1,2,2,2
freshyshack50@yahoo.com,2,2,2,1,2,2,0,1,2,2,1,1,2,2,1,1,1,2,2,2,0,1,1,1
dailywindow925@163.com,2,1,1,2,2,2,2,1,1,1,2,2,1,2,0,1,0,2,1,1,2,2,2,1
coldsnake968@yahoo.com,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,0,2,1,1,2,1,2,2
usedspice41@outlook.com,1,1,1,1,1,1,2,2,0,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1
deeprug330@outlook.com,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2
foldingsnake280@gmail.com,1,2,2,1,1,1,2,0,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1
buriedrug78@outlook.com,1,2,1,1,2,1,2,2,0,1,2,2,1,2,2,2,1,2,1,1,1,2,0,2
moistsub594@gmail.com,1,1,2,2,1,2,1,1,1,0,2,2,2,2,1,1,2,2,1,1,2,2,2,1
slightlyhat180@gmail.com,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2
tiredchrysler162@outlook.com,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2
soiledspice317@outlook.com,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1
extrahat628@outlook.com,2,2,2,2,1,0,1,2,1,1,2,1,1,2,0,1,2,1,2,1,2,1,2,2
fishychrysler497@outlook.com,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,0,2
oldjug304@163.com,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1
slightlybeans54@yahoo.com,2,1,2,2,2,2,2,2,2,1,2,0,1,1,2,2,1,1,1,1,0,1,1,2
retiredcola93@163.com,1,1,1,2,2,0,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,1
milkybread793@yahoo.com,1,1,1,1,1,0,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2
moistrug274@gmail.com,1,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,0,1,2,1
usedhat569@outlook.com,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,0,2,1,1,1,1
dirtyjug281@163.com,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1
slightlyhat822@qq.com,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2
tiredspice818@yahoo.com,2,1,2,1,2,2,1,2,2,0,2,1,2,2,1,1,2,1,1,2,1,2,1,1
foldingshoes824@yahoo.com,2,1,2,2,1,2,2,1,0,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1
foundsub666@qq.com,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1
moistjeep419@gmail.com,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2
tiredcola545@qq.com,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1
clamyrug979@gmail.com,2,2,1,2,2,2,1,1,1,1,1,1,1,2,0,2,0,2,2,2,2,1,1,2
deepsnake443@163.com,2,2,2,1,1,1,1,2,2,1,2,0,1,2,2,1,2,1,2,1,1,1,2,2
freshyjug820@gmail.com,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2
deeptire557@outlook.com,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,0,2
freshysub439@yahoo.com,0,1,1,1,2,0,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2
clamysub285@163.com,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,0,2,2
slimyspice977@outlook.com,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2
acientbread152@outlook.com,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,0,1,2,1
lostbread557@gmail.com,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2
hotblanket72@outlook.com,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,0,2
usedshack190@outlook.com,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2
replacementblanket227@yahoo.com,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2
newshirt787@yahoo.com,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2
tiredblanket888@163.com,2,1,2,2,2,1,1,1,1,1,2,2,1,0,2,1,2,2,1,1,2,2,2,1
tiredjug625@gmail.com,2,1,1,2,2,2,0,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1
freshybeans803@163.com,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,0,1,2,2,2,1,2,2
dailyblanket101@outlook.com,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2
slightlybike594@qq.com,2,1,2,2,1,0,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1
foldingjug596@163.com,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,0,1,2,2
lostcup112@gmail.com,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,0,2,2,2
fishywindow686@qq.com,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1
hotshirt992@163.com,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2
hotwindow394@163.com,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1
extrabread902@qq.com,1,1,1,1,1,0,1,2,2,2,2,1,1,0,2,2,2,2,2,2,0,2,1,2
dirtyshack10@qq.com,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2
milkyjeep919@163.com,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1
soiledbike346@outlook.com,1,1,1,1,2,2,1,2,1,1,2,2,1,2,0,1,2,2,1,2,2,1,2,2
buriedwindow327@qq.com,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,2
replacementshoes188@qq.com,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2
oldbeans20@163.com,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1
coldshirt705@qq.com,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1
slimywindow861@qq.com,2,0,1,2,1,1,2,2,2,1,1,1,2,2,1,2,0,2,2,1,2,1,1,2
moisttide944@gmail.com,2,2,1,2,2,1,1,2,2,0,1,1,2,2,2,1,2,2,1,1,1,1,2,1
mostlytide650@outlook.com,2,1,2,1,2,2,1,2,0,1,1,1,1,2,0,2,1,2,1,1,2,2,2,2
tiredbeans502@163.com,1,2,1,2,1,2,2,1,0,2,1,1,2,2,2,1,2,2,0,1,2,1,1,2
mostlycup251@qq.com,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2
replacementtide500@gmail.com,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2
freshyrug266@gmail.com,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,0,2,2,0
drytire862@yahoo.com,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2
slightlywindow225@yahoo.com,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2
dryrug204@outlook.com,2,1,1,1,1,1,2,1,0,2,0,2,2,1,1,2,2,2,1,2,2,1,2,2
slightlytide578@gmail.com,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,0,1,1,2,1,0,0,2
drychrysler697@yahoo.com,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,0,1,0,1,1,1
tiredcola522@outlook.com,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2
soiledwindow333@yahoo.com,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2
coldtire24@163.com,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1
deepskates445@qq.com,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,2,1,2,1,1,1,2,2,2
foldingshoes441@outlook.com,1,1,1,1,2,1,2,0,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1
losttide889@gmail.com,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1
newjug890@yahoo.com,2,1,2,2,2,1,1,1,1,0,2,2,2,1,1,1,2,1,2,2,2,2,1,1
foldingbike803@qq.com,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1
dailybeans473@163.com,2,1,1,2,1,1,1,2,2,1,2,1,2,2,0,2,2,0,2,1,1,1,2,2
soileddrum982@yahoo.com,1,0,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1
tiredskates215@gmail.com,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1
lostskates718@163.com,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,0,1
soiledblanket60@yahoo.com,2,1,2,1,2,2,2,1,2,1,2,2,1,2,0,1,1,1,1,1,0,2,2,2
slimycola190@gmail.com,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1
drytire81@163.com,2,1,2,2,2,0,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2
retireddrum214@gmail.com,2,2,1,2,2,2,2,1,1,1,2,1,1,2,0,1,2,1,1,2,1,2,2,1
hotrug57@outlook.com,2,1,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,0,2,1,1
newblanket614@163.com,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2
fishybeans489@outlook.com,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1
buriedspice622@outlook.com,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2
buriedcola402@gmail.com,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1
buriedhat766@gmail.com,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
oldbeans749@gmail.com,1,1,2,2,2,1,1,2,0,1,2,1,1,2,1,2,1,2,2,2,1,2,1,2
hothat393@outlook.com,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1
useddrum831@yahoo.com,1,2,1,2,1,1,1,2,0,2,2,0,2,2,1,2,1,2,1,2,1,1,2,2
moisttide780@gmail.com,2,1,1,1,1,1,2,1,2,2,1,0,1,1,2,2,1,2,2,1,2,2,2,2
lostjeep154@gmail.com,2,1,2,2,2,1,2,1,2,2,1,1,2,1,0,2,1,1,1,2,1,2,2,1
lostshirt397@yahoo.com,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2
extrasnake977@yahoo.com,2,1,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2
oldspice136@163.com,1,1,1,1,1,2,2,2,0,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2
tiredcola340@qq.com,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1
buriedsnake150@gmail.com,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2
acientcup779@163.com,1,1,1,2,1,2,2,1,0,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1
milkyspice240@gmail.com,2,2,1,2,1,2,2,2,1,1,1,1,2,2,0,1,1,1,2,2,1,2,2,1
freshyblanket517@163.com,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2
