oldtide243@gmail.com,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1
tiredtire394@yahoo.com,2,2,2,0,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2
freshyrug122@yahoo.com,1,2,2,0,2,1,2,0,2,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2
slightlycup344@yahoo.com,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2
hotbike205@163.com,1,1,1,1,0,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2
soiledblanket60@yahoo.com,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,2
replacementblanket619@outlook.com,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1
lostsnake63@yahoo.com,1,2,1,1,2,2,2,2,1,1,1,0,2,2,2,1,1,1,2,2,1,2,2,2,1,1
milkycup748@163.com,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2
drytire660@yahoo.com,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,2,0
soiledspice317@outlook.com,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,2,1,1,1,2,1,2,1,1
milkycola499@yahoo.com,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,0,2,2,1,2,1,2,1,2,2
foldingsnake280@gmail.com,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1
slightlydrum728@gmail.com,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2
dirtyjeep853@163.com,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,0,2,1,2,1,1,1,1,2
oldcola925@163.com,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2
oldjeep561@qq.com,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
moistdrum377@qq.com,2,2,0,1,2,2,1,2,1,1,2,1,1,0,1,1,1,1,2,2,2,2,2,2,2,1
replacementbeans311@163.com,2,2,0,2,2,2,1,1,1,1,1,0,2,1,1,2,2,1,1,1,1,2,2,2,2,2
acientbike122@outlook.com,2,1,2,0,1,2,1,0,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,0
hottide46@outlook.com,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2
mostlybread818@163.com,1,1,1,1,2,2,1,2,1,2,2,0,2,2,1,1,1,1,2,1,2,2,2,2,1,2
moistsub594@gmail.com,1,2,1,2,2,1,1,2,1,1,1,0,2,2,2,2,1,1,2,2,1,1,2,2,2,1
tiredblanket888@163.com,2,1,2,2,2,1,0,2,1,1,2,0,2,1,1,2,1,1,2,2,1,1,2,2,2,1
oldsub460@163.com,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1
lostwindow543@163.com,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,0
drybread603@163.com,2,1,1,1,1,2,2,1,0,1,2,0,2,2,1,2,2,1,2,1,2,1,2,2,1,2
extracup696@yahoo.com,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2
deepjeep266@qq.com,1,2,0,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,0,2,0,2
oldbeans20@163.com,2,1,0,2,2,1,2,1,2,2,1,1,2,2,1,1,0,1,2,2,1,1,2,2,2,1
buriedwindow946@outlook.com,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,0,2,1,1,2,1,1,1,2
freshyrug19@yahoo.com,1,2,1,1,2,1,1,1,1,2,2,0,2,2,1,2,2,1,2,2,1,2,1,2,0,2
hottide242@outlook.com,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2
extraskates877@qq.com,1,2,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2
hotshack763@qq.com,2,2,2,1,1,2,0,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2
dryjug664@yahoo.com,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,0,1,1,2,2,1,2
soiledblanket851@outlook.com,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
buriedtire2@163.com,2,1,1,1,1,1,2,1,2,1,1,0,2,1,2,2,2,2,2,1,2,1,2,2,2,1
drysnake736@gmail.com,2,1,2,1,1,1,1,0,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1
slimysub66@outlook.com,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2
oldshack327@qq.com,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1
drybike107@outlook.com,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
buriedshack856@163.com,1,1,1,2,2,1,1,2,2,1,1,0,1,2,2,2,2,1,2,1,1,2,2,2,1,2
newtide96@gmail.com,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2
replacementbeans192@yahoo.com,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2
deepbread387@yahoo.com,1,2,1,2,1,2,1,2,1,1,1,0,1,2,1,2,1,2,2,1,1,2,2,2,2,2
lostshack10@qq.com,1,1,2,1,2,1,0,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2
fishycola202@163.com,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,0,2,1,2
moistspice279@outlook.com,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,0,2,2,1,1,1,1,1,2
lostshoes562@163.com,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,0
fishyrug799@qq.com,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,2,2
foldingcola464@gmail.com,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2
clamyshack994@gmail.com,2,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2
freshyshoes759@outlook.com,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,0,2,2,1,2,2,1,1,1
slightlyspice711@163.com,2,2,2,1,2,1,2,1,1,2,1,2,2,1,1,2,0,2,1,2,1,2,1,1,1,2
coldsub442@yahoo.com,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,0
lostcup112@gmail.com,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,0,2,2,2
replacementtide500@gmail.com,1,2,2,2,2,2,2,2,0,1,1,1,2,2,1,2,1,0,1,2,1,1,1,2,1,2
drytide232@qq.com,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,0,1,1,1,2,2,2,2
drychrysler923@163.com,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,0
buriedshoes543@qq.com,2,2,1,1,1,1,2,2,1,1,2,2,1,0,2,2,2,2,1,1,1,2,2,1,1,2
dryrug189@163.com,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2
replacementrug27@qq.com,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2
milkybread139@gmail.com,1,2,1,1,2,2,2,1,2,2,2,0,1,1,2,2,1,2,1,1,2,2,1,1,1,2
foldingshoes765@gmail.com,1,2,2,0,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1
slightlycup382@yahoo.com,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2
oldshoes850@outlook.com,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1
mostlytide114@gmail.com,2,2,1,1,2,1,2,2,0,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2
retiredjeep171@gmail.com,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1
dirtydrum461@outlook.com,2,1,0,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,0
freshysnake925@yahoo.com,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
dailyshack508@163.com,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,0,1
clamybread550@qq.com,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1
dirtydrum427@outlook.com,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,0,2,2,2,1,1,2,2,2
replacementshack259@163.com,2,2,1,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2
buriedhat766@gmail.com,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2
extrashack308@outlook.com,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2
newbeans13@gmail.com,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2
usedsnake183@outlook.com,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
newjug890@yahoo.com,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1
acientcup779@163.com,1,1,1,2,2,2,2,0,1,1,2,2,2,1,1,2,2,1,2,1,2,2,0,2,1,1
coldblanket944@outlook.com,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2
newchrysler354@qq.com,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,0
clamychrysler929@yahoo.com,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,0
tiredchrysler162@outlook.com,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,0,2
hotbread940@yahoo.com,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2
deepbeans747@yahoo.com,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2
tiredsub899@outlook.com,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2
losttide598@qq.com,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,0
soiledshack915@outlook.com,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2
freshyjug934@qq.com,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2
milkyhat998@yahoo.com,1,2,0,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2
soiledchrysler812@163.com,2,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1
drychrysler697@yahoo.com,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,0,1,1,2
usedhat940@qq.com,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2
usedblanket212@yahoo.com,2,1,1,1,1,2,2,1,2,1,1,0,1,1,2,2,2,2,2,2,2,1,2,1,1,2
acientbread230@outlook.com,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1
extrabeans673@outlook.com,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,0,1,2,2,2,1,2,2,2,0
retiredsub286@gmail.com,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2
buriedbread664@qq.com,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,0,2
usedshoes813@qq.com,2,1,1,2,2,2,0,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2
slimyhat428@outlook.com,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2
deepbread689@outlook.com,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1
deepjug151@gmail.com,1,1,1,1,2,2,2,0,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2
tiredchrysler7@qq.com,1,2,0,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2
slimytire767@yahoo.com,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2
newbike482@gmail.com,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2
dirtyskates896@qq.com,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2
replacementshack683@qq.com,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1
newdrum982@qq.com,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,0
freshyrug762@yahoo.com,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,0
fishysnake645@outlook.com,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1
moisttire724@qq.com,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2
replacementshoes413@outlook.com,1,1,2,1,2,1,2,0,2,2,2,1,2,1,2,2,0,1,1,1,2,1,2,1,2,2
hotbeans322@outlook.com,1,2,2,1,2,1,0,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2
replacementsub235@outlook.com,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2
slightlyskates35@yahoo.com,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2
tiredchrysler132@qq.com,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,1,2
moistshoes972@outlook.com,2,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,0,2,2,2
coldtire24@163.com,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,0
fishybike496@gmail.com,1,1,1,2,2,2,1,0,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2
moistjeep118@yahoo.com,1,1,0,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1
dailyshoes686@qq.com,2,2,2,1,1,0,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1
coldsnake968@yahoo.com,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,2
deephat41@yahoo.com,2,1,0,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1
moistcup598@gmail.com,2,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2
fishytide198@gmail.com,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2
replacementcup75@qq.com,1,2,1,0,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2
newblanket40@gmail.com,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1
slimywindow861@qq.com,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,0,2,2,1,2,1,2,1,2
hotjug298@gmail.com,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2
soiledwindow472@163.com,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1
fishyshoes57@163.com,1,1,1,1,2,2,2,0,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2
newbeans488@qq.com,1,1,1,1,2,2,2,1,2,1,2,1,1,0,2,2,2,1,2,1,2,2,2,2,1,1
lostshirt475@yahoo.com,1,2,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,2,2,1,2,1,1,2,0
buriedsub854@yahoo.com,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,2
slightlyrug222@qq.com,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,0,2,1,0
losthat757@gmail.com,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2
milkyrug781@qq.com,1,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,0,1,1,1
hotbread728@yahoo.com,1,2,2,2,1,2,2,0,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1
slimyjug816@outlook.com,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,2
clamyspice281@gmail.com,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1
freshywindow114@gmail.com,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2
mostlyshirt137@qq.com,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,0
freshybike25@outlook.com,2,1,2,1,1,1,1,2,1,2,2,0,2,1,1,1,1,2,2,2,2,1,2,2,1,2
freshycola13@yahoo.com,2,0,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,0,1,1,2,2
extrabread521@163.com,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2
extratide276@gmail.com,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1
dirtyjug878@yahoo.com,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1
dirtyshack10@qq.com,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2
foundcola777@qq.com,2,1,1,2,2,2,0,2,2,1,2,1,2,0,1,2,1,1,2,1,1,1,2,2,1,2
moisttide780@gmail.com,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2
retiredbeans240@outlook.com,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,0,2
freshytide805@yahoo.com,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,0,2,2,1
foldingskates297@outlook.com,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2
acientbike431@163.com,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,0
extrabike379@163.com,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1
tireddrum864@yahoo.com,1,2,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2
fishyspice286@yahoo.com,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,0
foundshirt98@163.com,1,1,1,0,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2
hotshirt965@163.com,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,0,2,2,1,1,2,2
lostbike115@gmail.com,1,2,2,2,2,1,2,2,0,2,1,1,2,2,2,2,1,2,1,0,1,1,1,2,1,1
freshyshirt15@qq.com,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2
soiledspice327@qq.com,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2
newshirt919@yahoo.com,2,2,1,0,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1
moistspice317@yahoo.com,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2
slightlyjug543@163.com,2,1,1,1,1,2,2,2,2,1,2,0,1,2,1,1,2,1,2,1,2,2,2,1,1,2
losttire321@yahoo.com,2,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,1
mostlycup117@outlook.com,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2
dirtyjug281@163.com,2,1,2,2,2,1,2,2,1,1,2,0,1,2,1,1,2,2,2,2,1,1,2,1,1,0
lostcola143@gmail.com,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2
dryblanket962@gmail.com,1,2,2,2,2,1,0,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1
oldrug732@outlook.com,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1
usedshoes680@163.com,1,1,1,0,2,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,0
slightlyhat822@qq.com,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,1,2
soiledcola252@qq.com,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2
moistjug692@gmail.com,2,2,2,2,2,0,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,0
tiredshoes126@gmail.com,2,2,1,1,1,1,2,2,2,2,2,0,2,1,1,2,2,1,1,2,1,2,1,1,2,0
drychrysler197@163.com,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,0,1,2,2
tiredsnake734@gmail.com,2,2,1,1,1,1,1,0,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2
coldtire95@outlook.com,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1
freshytide804@outlook.com,2,2,1,0,2,2,2,2,0,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2
fishyshoes559@163.com,2,1,1,1,1,1,1,1,0,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2
freshyshoes248@yahoo.com,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,0,1,1
slimyrug799@qq.com,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,0,2
newbread41@qq.com,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,0,2,1,1
foldingshirt825@gmail.com,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,0,2,2,2,2,1,1,2,2
slimyblanket246@qq.com,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1
foldingskates673@163.com,2,2,2,1,1,2,0,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,0,1
oldwindow318@163.com,2,1,1,2,1,2,1,1,0,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,0
oldwindow127@outlook.com,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,0,2,1,2
soiledspice998@yahoo.com,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2
coldskates394@outlook.com,1,1,2,0,2,2,2,2,1,2,2,2,2,0,1,2,1,1,2,1,1,2,0,1,2,1
slimyspice531@yahoo.com,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2
moistcola86@yahoo.com,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,0,1,2,2,2,0,2,1,2,2
slightlycup665@163.com,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2
