acientspice310@yahoo.com,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2
foldingwindow23@yahoo.com,1,2,1,2,2,1,0,2,2,2,1,2,1,1,2,2,2,1,1,1,0,1,1,1,2,2,2,2
dirtyskates629@qq.com,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,0,2,1,2,1,2,2,1
foldingsub664@163.com,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,1,2,0,1,1,2,1,1,1,2
dirtydrum461@outlook.com,2,1,1,1,2,1,0,2,2,2,2,2,2,1,1,2,2,2,1,0,0,2,1,1,2,2,1,1
moistcola86@yahoo.com,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2
extrasnake977@yahoo.com,2,1,2,2,0,1,2,2,1,2,1,1,2,2,1,1,2,2,1,0,1,2,2,1,2,1,1,2
dirtyshack10@qq.com,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2
tiredbike412@163.com,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,0,1,1,2,1,2,2,1
extrabeans70@outlook.com,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2
foldingshack365@yahoo.com,2,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1
slightlydrum809@163.com,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2
replacementbeans311@163.com,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2
tiredtire198@gmail.com,2,1,1,2,2,0,1,1,0,2,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1
foldingshirt825@gmail.com,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2
lostshack251@gmail.com,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,0,1,2,2,2,2,0,2
soiledbread693@yahoo.com,2,1,1,0,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1
slimyblanket822@qq.com,1,2,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,0,1,1,2,1,1,1,2
deepjug151@gmail.com,1,1,1,1,0,2,2,2,1,0,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2
buriedsub652@gmail.com,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2
slimyshirt48@gmail.com,1,2,1,2,2,0,2,1,0,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,0,2,2,2
dailydrum227@outlook.com,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,0,2,2,2,2,1,1,2
extratide825@qq.com,1,2,1,1,1,2,1,2,1,2,2,2,0,1,2,1,2,2,1,2,0,1,1,2,2,2,1,2
drytide232@qq.com,1,1,2,2,1,2,2,2,2,1,1,2,0,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2
slimyjug816@outlook.com,2,1,1,2,1,1,1,1,2,2,2,2,0,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2
clamybread380@163.com,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,1,2,2,1,1
acientcola833@qq.com,2,1,1,0,2,2,1,1,1,2,2,2,2,2,1,1,0,1,2,1,0,2,1,2,2,2,2,1
extrajug610@qq.com,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2
retiredblanket962@qq.com,1,2,1,1,2,0,0,1,2,0,1,2,2,1,1,1,2,2,2,2,0,1,2,2,1,2,2,2
foldingspice847@outlook.com,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2
freshyskates510@gmail.com,2,2,1,0,2,2,2,1,0,2,2,1,2,2,2,1,1,2,1,1,0,2,1,2,0,2,1,1
foldingshoes417@outlook.com,2,2,2,0,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2
hotjug361@gmail.com,1,2,1,2,2,2,1,2,1,2,2,2,0,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2
coldskates394@outlook.com,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,0,1,2,1
foldingchrysler99@qq.com,1,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1
foundchrysler628@outlook.com,1,2,1,1,0,0,2,2,1,1,2,2,2,0,1,1,1,2,1,2,1,1,2,2,2,2,2,2
dryblanket962@gmail.com,1,2,2,2,2,1,2,2,2,0,2,1,1,2,2,1,1,1,1,1,1,2,2,2,0,2,1,1
extrarug259@163.com,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2
clamydrum576@gmail.com,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1
drycola127@yahoo.com,2,1,1,1,2,2,0,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1
retiredrug114@163.com,2,2,2,2,0,1,0,1,2,1,1,1,1,0,1,1,2,1,2,2,2,1,2,2,2,2,0,2
fishyblanket623@qq.com,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1
drytire660@yahoo.com,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1
deeptire557@outlook.com,2,2,1,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1,2,1,0,1,2,2,2,1,1,2
lostshack472@outlook.com,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2
acientrug76@yahoo.com,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2
replacementbeans853@outlook.com,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1
newbike482@gmail.com,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,1,2
moistwindow64@gmail.com,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,0,1,2
acientdrum553@163.com,1,1,1,1,2,2,2,1,2,2,2,1,2,0,1,2,1,1,2,1,1,2,1,2,1,2,2,2
clamyrug296@yahoo.com,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,0,2
slimyspice531@yahoo.com,1,2,2,2,0,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,0,2,2,1,1,1,2,2
dailyblanket260@gmail.com,1,2,2,1,2,1,2,2,0,2,2,1,2,1,2,1,2,1,1,2,0,1,2,0,2,1,2,1
slimytire767@yahoo.com,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,1,2,2
tiredcola340@qq.com,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,0,2,1,1,1
slimysub111@yahoo.com,1,2,2,2,2,2,1,2,0,2,2,1,1,2,2,1,2,2,1,1,0,1,1,2,1,1,2,1
tiredtide19@163.com,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,0,2,2,2
slightlyjug543@163.com,2,1,1,1,0,0,1,2,2,2,2,2,2,1,1,2,1,1,2,0,2,1,2,2,2,1,1,2
mostlydrum726@163.com,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2
fishyspice286@yahoo.com,2,2,2,2,1,2,2,1,1,1,1,2,0,2,2,1,1,2,2,1,0,2,1,1,2,2,0,1
dailycup845@outlook.com,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,0,2,1,2,1,2,1,1
buriedbike525@163.com,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,0,2,1,0,1,1
coldbike928@gmail.com,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2
retiredhat160@163.com,1,2,1,1,1,2,2,2,0,2,2,2,0,2,2,1,2,1,2,1,2,2,2,0,0,1,0,1
milkyjeep919@163.com,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,0,2,1,2,1,1,2,2,2,2,2,1,1
extrashirt110@163.com,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,0,0,1,2,2,1,1,1,2
lostcup206@yahoo.com,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1
dailydrum420@163.com,1,2,2,1,1,2,2,1,2,0,2,1,2,1,1,2,1,2,2,2,0,2,1,2,1,1,0,2
lostskates228@yahoo.com,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,0,2,1,2,1,1,1,2
slimytide602@163.com,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,0,2
losttide889@gmail.com,1,2,2,1,2,2,1,2,2,0,1,2,1,2,2,2,1,1,1,2,0,2,1,1,1,2,2,1
deepshoes305@outlook.com,2,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1
replacementshack560@outlook.com,1,1,2,2,2,2,1,2,2,1,1,1,0,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1
tiredsnake734@gmail.com,2,2,1,1,1,0,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2
mostlyjeep921@qq.com,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2
dirtycola527@outlook.com,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,0,2,2,2,1,1
lostspice746@yahoo.com,2,1,1,2,1,2,1,1,0,0,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,0,2
oldwindow318@163.com,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,0,1,2,2,1,0,1
slightlyjeep10@qq.com,2,2,2,1,0,0,1,2,2,0,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,0,2
drychrysler197@163.com,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2
dirtywindow723@qq.com,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2
moistjeep419@gmail.com,2,1,1,1,1,1,2,2,2,1,2,0,0,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2
losttide598@qq.com,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1
olddrum883@163.com,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2
fishywindow686@qq.com,2,2,1,1,1,1,2,1,0,0,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1
foundspice684@yahoo.com,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1
foldingshoes765@gmail.com,1,2,2,1,2,2,1,2,1,1,1,1,0,1,0,2,2,1,2,2,2,2,2,1,2,2,1,1
fishytide236@163.com,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2
oldshirt484@outlook.com,2,1,2,2,2,1,0,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1
acientshirt486@yahoo.com,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,0,1,1,1,2,1,2,1
tiredchrysler7@qq.com,2,2,1,1,1,1,1,1,1,0,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2
fishywindow924@outlook.com,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,0,2,1,0,2,1,1
lostwindow761@yahoo.com,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,0,1,2,0,1,2,2,2
foldingskates673@163.com,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1
dryskates314@qq.com,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1
dirtyjug878@yahoo.com,2,1,1,2,0,2,0,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1
fishysub557@gmail.com,1,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,0,1,2,2,2,1,2,2
deeptire256@qq.com,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2
extracola877@qq.com,2,2,1,1,1,2,1,1,1,0,2,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2
clamyspice574@outlook.com,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2
lostshack998@qq.com,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,0,2,2,2,1,1,1,1,2
lostcola143@gmail.com,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,0,2
extrabeans598@qq.com,1,2,2,1,1,2,2,1,2,2,2,0,1,2,2,2,2,2,1,1,0,0,2,1,1,1,1,2
deepblanket729@outlook.com,1,1,1,1,1,0,2,1,0,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2
buriedcup578@gmail.com,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,0,1,2,1,2,1,1,2,2,2,0,1
milkyhat762@gmail.com,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1
hotshoes226@gmail.com,1,2,2,2,2,2,1,1,0,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2
replacementdrum272@qq.com,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1
foundblanket776@qq.com,1,1,2,1,2,0,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2
lostdrum301@gmail.com,1,1,2,1,2,2,2,2,1,2,1,2,1,0,2,2,2,1,1,2,0,2,1,1,1,2,1,2
retiredwindow699@gmail.com,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,0,1,2,1,2,2,1,1
foundshirt78@qq.com,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1
replacementsub235@outlook.com,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2
mostlybike694@qq.com,0,1,2,1,2,2,1,1,2,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,2,2
lostshack859@yahoo.com,1,2,2,0,2,1,2,2,2,0,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2
dailytide876@outlook.com,1,2,2,2,2,1,2,1,2,0,2,2,0,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1
deepskates108@gmail.com,2,1,1,1,1,2,1,2,2,2,1,2,0,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1
extrabeans673@outlook.com,2,2,2,1,0,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,0
moistsub594@gmail.com,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,0,2,0,1,2,2,2,1
deepchrysler676@yahoo.com,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,1,0,2,1,1,1,2,2,2,1
fishyshoes559@163.com,2,1,2,1,1,1,1,1,0,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2
buriedhat167@qq.com,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2
deepjeep266@qq.com,1,2,1,0,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2
clamywindow134@qq.com,2,2,1,1,2,2,2,1,0,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1
deeptire280@outlook.com,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2
deepsnake949@gmail.com,2,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,0,2,1,1,2,2,1,2
slimysnake940@gmail.com,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1
fishysnake645@outlook.com,0,1,1,1,2,0,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1
slightlyblanket234@gmail.com,2,2,1,1,2,0,2,1,2,0,2,2,2,2,1,1,1,2,2,1,0,2,2,1,1,1,2,1
clamybeans229@outlook.com,1,2,2,1,1,0,2,2,2,0,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2
extratire671@qq.com,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1
clamyrug979@gmail.com,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2
tireddrum864@yahoo.com,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2
losttire149@163.com,2,1,1,2,2,2,1,1,2,2,2,2,0,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1
dailybike358@outlook.com,2,2,2,2,2,2,0,1,1,2,1,0,2,1,2,2,1,1,2,1,0,1,1,2,1,2,2,1
dryrug906@gmail.com,2,2,1,1,2,1,2,2,1,0,1,2,2,1,1,2,2,1,1,2,2,2,1,1,0,1,2,2
coldtire95@outlook.com,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,0,1,2,1,1,1,1
milkyjug186@outlook.com,2,2,2,2,2,1,1,1,1,1,2,2,1,1,0,2,2,1,2,0,0,2,2,1,1,1,2,2
foundcola667@outlook.com,2,2,1,1,2,1,1,1,2,2,2,2,1,1,0,2,2,1,2,2,0,1,2,1,1,2,0,2
buriedshoes777@163.com,1,2,1,0,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1
tiredwindow768@163.com,1,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1
dailywindow396@outlook.com,1,2,1,1,2,0,2,1,1,1,2,1,1,0,2,2,2,1,1,2,1,0,2,2,2,2,2,2
extrabike745@yahoo.com,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,0,2,2,1,2,1,2,1
replacementwindow759@qq.com,2,2,2,1,0,2,1,1,1,2,2,1,0,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1
clamyspice281@gmail.com,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1
tiredcola246@qq.com,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,0,2,1,2,1,2,1,1
dailyshoes686@qq.com,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,0,1,2,1,2,2,2,1
usedtire871@gmail.com,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2
extraspice790@163.com,1,1,1,2,2,2,1,1,1,2,2,1,2,1,0,2,1,2,2,1,1,2,2,1,2,2,1,2
fishytire840@qq.com,1,2,1,1,0,2,1,2,2,1,1,2,2,2,2,1,0,2,1,2,0,2,2,2,2,1,1,1
oldjeep409@gmail.com,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1
milkysub814@outlook.com,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2
colddrum303@yahoo.com,2,2,2,2,1,0,0,1,2,2,2,2,2,2,1,2,1,1,1,2,0,1,2,1,2,1,1,1
milkyskates791@qq.com,2,1,1,1,2,2,0,2,0,2,2,1,1,1,1,2,2,1,2,2,0,2,1,2,1,1,2,2
moistrug274@gmail.com,1,2,2,2,0,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1
freshyrug762@yahoo.com,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,0,2,2,1,2,2,1,0
oldspice136@163.com,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2
newspice21@gmail.com,2,2,2,2,1,0,2,2,2,1,1,2,0,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2
soiledshirt954@qq.com,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2
foldingbike803@qq.com,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2
freshycola13@yahoo.com,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2
fishyjeep661@gmail.com,2,2,1,2,0,2,1,1,2,2,1,2,1,1,0,2,2,2,1,1,0,2,2,2,2,1,1,1
soiledcola668@outlook.com,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2
usedhat940@qq.com,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2
freshybread879@qq.com,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2
coldbeans898@qq.com,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,0,1,2,1,0,1,2
moistdrum239@gmail.com,2,2,2,2,2,1,2,1,0,2,2,2,1,0,1,2,2,1,2,1,0,1,2,1,1,1,1,2
buriedrug416@gmail.com,1,2,2,2,1,0,2,1,2,1,1,2,2,2,0,2,1,1,1,2,2,0,1,2,1,1,2,2
buriedskates517@yahoo.com,1,1,1,0,2,0,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,2
fishyhat767@yahoo.com,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,0,1,2,1,0,2,2,2
tiredtire214@yahoo.com,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1
foldingtide175@yahoo.com,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,2
extrajeep28@163.com,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2
deeprug330@outlook.com,1,2,1,2,1,1,0,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2
deepbeans841@outlook.com,2,1,2,1,1,2,1,2,2,0,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2
slightlybeans54@yahoo.com,2,1,2,2,2,2,2,2,1,2,1,2,2,0,1,1,2,1,2,2,1,1,1,1,1,1,1,2
slimysub66@outlook.com,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,0,2
hotshirt245@gmail.com,1,2,2,1,2,1,0,1,2,2,1,2,0,2,0,1,2,1,1,2,2,2,1,2,1,1,2,2
moistspice308@yahoo.com,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,0,2,2,1,2,2,2,1
newbeans13@gmail.com,1,2,2,2,2,0,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2
moistblanket251@gmail.com,2,1,1,2,2,2,2,1,1,2,1,1,0,1,1,2,1,2,1,2,2,2,2,2,0,1,2,1
tiredtire394@yahoo.com,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2
mostlycup117@outlook.com,1,1,2,1,1,1,1,1,2,0,2,1,0,2,2,1,2,2,2,2,2,1,2,2,0,2,1,2
moistsub102@yahoo.com,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2
retiredblanket110@yahoo.com,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2
fishybeans910@qq.com,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,0,1,2,1,1,2,2,2
mostlybread818@163.com,1,1,1,1,2,2,1,2,0,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2
dailychrysler408@outlook.com,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1
